time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.835918,0.488837,0.251243,0.066879,0.041685,0.000000,0.161096,0.439611,0.439611,0.213824,0.002076,0.003798,0.003739,0.046249,0.027785,0.252822,0.149001,0.091293,0.151683,0.102101,0.068062,0.013479,0.085853,0.099630,0.003990,0.011542,0.017584,0.055482,0.025899,0.035330,0.041511,0.030155,0.070303,0.194490,0.083395,0.295554,0.247686,0.224656,0,0,0,0,0,0
0.859138,0.433874,0.150355,0.070191,0.026081,0.000000,0.244484,0.233989,0.233989,0.037416,0.001896,0.006547,0.003532,0.051202,0.048999,0.240675,0.125020,0.084422,0.093458,0.043925,0.024564,0.015040,0.032442,0.068223,0.004326,0.008794,0.010409,0.053707,0.018605,0.024705,0.023716,0.021278,0.054076,0.196896,0.105865,0.411713,0.325965,0.275724,0,0,0,0,0,0
0.882358,0.408405,0.064659,0.060492,0.020728,0.000000,0.183539,0.065379,0.065379,0.006919,0.002080,0.016362,0.006174,0.056920,0.013548,0.209455,0.133132,0.098673,0.075074,0.035829,0.025534,0.010934,0.011855,0.049108,0.006808,0.007571,0.007653,0.050206,0.018255,0.019360,0.012806,0.016256,0.036023,0.178731,0.108009,0.306959,0.405378,0.283489,0,0,0,0,0,0
0.905578,0.405283,0.023181,0.095096,0.020203,0.000000,0.099173,0.006197,0.006197,0.001147,0.003191,0.033696,0.018425,0.066140,0.025539,0.331682,0.108834,0.069734,0.087001,0.082976,0.041839,0.008181,0.012398,0.053876,0.007469,0.012491,0.003768,0.029346,0.014214,0.018452,0.016606,0.009864,0.035483,0.161725,0.121997,0.248799,0.393637,0.304182,0,0,0,0,0,0
0.928798,0.489792,0.022616,0.062392,0.054421,0.000000,0.082968,0.012044,0.012044,0.001370,0.004653,0.047261,0.023596,0.056573,0.003963,0.180569,0.157871,0.093518,0.072359,0.186113,0.239417,0.036909,0.015400,0.049648,0.010069,0.019074,0.011079,0.044474,0.056964,0.061173,0.058280,0.019919,0.079367,0.223849,0.154129,0.183613,0.360999,0.265248,0,0,0,0,0,0
0.952018,0.529973,0.027941,0.071176,0.154194,0.005325,0.073102,0.025018,0.025018,0.002843,0.013723,0.031085,0.034726,0.040604,0.048768,0.200695,0.389985,0.088308,0.099639,0.156517,0.901719,0.073858,0.034999,0.093916,0.018004,0.029760,0.027034,0.110410,0.113879,0.138361,0.108738,0.041732,0.135479,0.171421,0.145288,0.162629,0.280449,0.163831,0,0,0,0,0,0
0.975238,0.559771,0.059245,0.101011,0.151759,0.031304,0.051305,0.026806,0.026806,0.051921,0.139387,0.100122,0.140914,0.095630,0.044104,0.124287,0.207378,0.028430,0.142315,0.148977,1.000000,0.058774,0.049366,0.125585,0.011879,0.026116,0.019706,0.088321,0.052977,0.084869,0.081636,0.052124,0.109215,0.104122,0.109123,0.154453,0.166577,0.124552,0,0,0,0,0,0
0.998458,0.590630,0.135638,0.037617,0.168978,0.076393,0.119376,0.034359,0.034359,0.303877,0.186219,0.026876,0.079545,0.068584,0.005766,0.007314,0.014988,0.010302,0.194807,0.057626,0.789959,0.066460,0.064283,0.524433,0.011651,0.021736,0.011798,0.104390,0.039675,0.055395,0.092004,0.078363,0.070106,0.057816,0.042237,0.092397,0.076068,0.083112,0,0,0,0,0,0
1.021678,0.561235,0.302355,0.028145,0.167588,0.166716,0.203012,0.376459,0.376459,0.470669,0.085173,0.061390,0.019197,0.045710,0.003167,0.011262,0.041015,0.011371,0.113424,0.087723,0.234531,0.021601,0.054708,1.000000,0.010173,0.014884,0.007582,0.236722,0.043537,0.052139,0.232885,0.074848,0.081808,0.046115,0.017435,0.056104,0.042368,0.048342,1,1,0,0,0,0
1.044898,0.563007,0.341801,0.042595,0.178188,0.039446,0.324283,0.585802,0.585802,0.205152,0.007965,0.106989,0.042737,0.040625,0.002351,0.020272,0.064241,0.035594,0.124170,0.036218,0.260581,0.009547,0.049232,1.000000,0.013789,0.008487,0.011698,0.260452,0.090457,0.077637,0.231458,0.067904,0.075838,0.033969,0.013571,0.036487,0.025719,0.027211,0,0,0,0,0,0
1.068118,0.536577,0.225197,0.034240,0.199560,0.000000,0.439269,0.322111,0.322111,0.035717,0.006779,0.078346,0.019485,0.034583,0.002124,0.036660,0.098129,0.067211,0.101045,0.100654,0.475522,0.020770,0.102181,1.000000,0.013311,0.007880,0.010673,0.209846,0.077335,0.078084,0.125858,0.091907,0.073883,0.036173,0.009079,0.029392,0.018206,0.024535,0,0,0,0,0,0
1.091338,0.504756,0.119682,0.029439,0.182161,0.000000,0.360476,0.114221,0.114221,0.005699,0.003792,0.049211,0.023287,0.030283,0.003694,0.040720,0.183751,0.072389,0.060809,0.109427,0.202031,0.094222,0.061978,0.919485,0.011809,0.014991,0.008350,0.388739,0.045575,0.074433,0.131911,0.080312,0.059525,0.109393,0.005092,0.025386,0.015730,0.032053,0,0,0,0,0,0
1.114558,0.492311,0.059541,0.019930,0.160850,0.000000,0.223612,0.035531,0.035531,0.000462,0.002571,0.021350,0.025471,0.023685,0.000928,0.028219,0.169368,0.095854,0.029792,0.082923,0.103588,0.105624,0.017804,1.000000,0.011334,0.009130,0.006859,0.302520,0.023797,0.027843,0.074545,0.041551,0.064092,0.149988,0.004043,0.020493,0.016395,0.028282,0,0,0,0,0,0
1.137778,0.516034,0.040338,0.015320,0.156375,0.000000,0.140417,0.028992,0.028992,0.000376,0.002916,0.009536,0.018568,0.029693,0.001655,0.017150,0.187515,0.138859,0.037369,0.081815,0.302675,0.092295,0.053788,0.722463,0.029591,0.026684,0.035878,0.211303,0.041132,0.047943,0.059920,0.096063,0.140649,0.184090,0.011768,0.025481,0.037539,0.026414,0,0,0,0,0,0
1.160998,0.546205,0.033975,0.134750,0.153668,0.000000,0.097205,0.035272,0.035272,0.001899,0.000226,0.044204,0.264048,0.187567,0.072896,0.105036,0.472787,0.140146,0.049676,0.110586,0.304912,0.104192,0.089080,0.278458,0.068860,0.062015,0.086196,0.365696,0.085508,0.091766,0.099743,0.163275,0.230524,0.380582,0.041546,0.091261,0.121678,0.080487,0,0,0,0,0,0
1.184218,0.548184,0.076807,0.277324,0.076322,0.042832,0.077813,0.047429,0.047429,0.069637,0.141725,0.378755,0.617825,0.254564,0.062854,0.072622,0.428946,0.117662,0.037306,0.238974,0.102162,0.053157,0.028921,0.265419,0.028713,0.028042,0.035243,0.138569,0.041287,0.041709,0.049120,0.047118,0.063852,0.149693,0.032682,0.079686,0.071312,0.056854,0,0,0,0,0,0
1.207438,0.565385,0.172234,0.105354,0.048609,0.095427,0.136389,0.016763,0.016763,0.351123,0.340130,0.257139,0.189689,0.026613,0.002144,0.051182,0.225916,0.182367,0.045441,0.191771,0.096462,0.055134,0.017520,0.162539,0.009662,0.026223,0.017183,0.052129,0.026816,0.022419,0.029890,0.018907,0.021415,0.035795,0.008232,0.024563,0.024263,0.017459,0,0,1,1,0,0
1.230658,0.536392,0.317979,0.025439,0.024309,0.145746,0.271646,0.406805,0.406805,0.478146,0.026494,0.040671,0.049046,0.010437,0.000548,0.026494,0.201301,0.359818,0.047020,0.083421,0.046296,0.042661,0.012752,0.037676,0.009201,0.022966,0.008877,0.025336,0.012285,0.025045,0.019414,0.009225,0.015784,0.013295,0.003646,0.007993,0.007989,0.005885,1,1,0,0,0,0
1.253878,0.521834,0.449632,0.035256,0.022191,0.131652,0.525293,0.749151,0.749151,0.215263,0.009301,0.071483,0.067496,0.005624,0.000430,0.031244,0.189290,0.412277,0.083045,0.150228,0.029709,0.042214,0.022004,0.029194,0.008724,0.015404,0.009024,0.027692,0.013065,0.024878,0.016684,0.008531,0.014295,0.010781,0.006097,0.007486,0.008595,0.005093,0,0,0,0,1,1
