frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,ts_epoch,ts_rel
0.023605,0.027618,0.339188,0.069534,0.055313,0.152969,0.01059,0.068985,0.047653,0.024338,0.039948,0.007538,0.002289,0.001968,0.003265,0.002441,0.004532,0.002594,0.001999,0.001007,0.001236,0.000336,0.000763,0.002441,0.00087,0.000336,0.003098,0.00177,0.000534,0.000488,0.000336,0.000488,0.102737,0.103043,0.060898,0.00206,0.881699,0.467651,0.589508,0.002518,2.288742,76.24113,1,0,1,1,0,0,0,0.982681,1774288111.1377847,3.709890604019165
0.005753,0.027786,0.379654,0.170212,0.113327,0.062637,0.211685,0.147949,0.107468,0.028107,0.024933,0.005905,0.003387,0.003708,0.004639,0.004135,0.005753,0.00325,0.002289,0.002289,0.002304,0.000534,0.00087,0.008179,0.001007,0.000763,0.002548,0.002396,0.000534,0.000336,0.000336,0.000687,0.085587,0.139343,0.111557,0.003418,1,0.900147,1,0,1.900055,71.51738,1,0,1,1,0,0,0.294952,0.982681,1774288111.2206497,3.792755603790283
0.01001,0.015289,0.244293,0.083023,0.056976,0.079453,0.131607,0.099594,0.078079,0.015182,0.022934,0.004547,0.001633,0.001556,0.002243,0.014511,0.009064,0.001892,0.00209,0.001465,0.001236,0.000732,0.00148,0.004257,0.001419,0.000534,0.001892,0.001022,0.000534,0.000488,0.000534,0.000763,0.087112,0.081909,0.08078,0.003891,0.610413,0.676971,1,0.001602,1.287354,40.87355,1,1,1,1,0,0,0.294952,0.982681,1774288111.289303,3.8614089488983154
0.00386,0.005341,0.063782,0.043015,0.082199,0.150269,0.10495,0.089874,0.085663,0.023575,0.018311,0.004486,0.00325,0.00296,0.00206,0.005371,0.00293,0.001953,0.001953,0.001968,0.001724,0.000732,0.002411,0.002304,0.001968,0.000534,0.001724,0.001221,0.000488,0.000534,0.000534,0.000534,0.063492,0.039627,0.090866,0.002335,0.352661,0.881424,0.686096,0.000961,1.798584,53.8239,1,1,1,1,0,0,0,0.954147,1774288111.3533778,3.9254837036132812
0.004211,0.004807,0.104599,0.035751,0.031586,0.031586,0.081528,0.069595,0.037186,0.025436,0.036026,0.00502,0.002197,0.002411,0.003464,0.006729,0.006165,0.001968,0.002197,0.00087,0.002487,0.001556,0.001022,0.004059,0.001724,0.00087,0.001221,0.000977,0.000534,0.000534,0.000534,0.000687,0.049866,0.036179,0.049057,0.003052,0.36203,0.498444,0.574707,0.006073,1.497147,27.14563,1,0,1,1,0,0,0,0.954147,1774288111.6406825,4.212788343429565
0.004684,0.010483,0.107727,0.025772,0.023666,0.158569,0.062759,0.015717,0.029297,0.024506,0.040527,0.00415,0.002686,0.002289,0.002502,0.007324,0.00296,0.001633,0.005371,0.001236,0.002853,0.00087,0.001419,0.00354,0.001846,0.001556,0.003082,0.001419,0.000534,0.000534,0.000534,0.000687,0.069397,0.034454,0.058167,0.00296,0.359146,0.615433,0.584335,0.001022,1.667725,30.37999,1,1,1,1,0,0,0,0.954147,1774288111.8351464,4.407252311706543
0.008835,0.004639,0.111755,0.031693,0.042084,0.290268,0.076447,0.04039,0.062149,0.019669,0.046753,0.008713,0.004395,0.002441,0.00325,0.006592,0.003113,0.002441,0.004898,0.00264,0.002548,0.001221,0.003113,0.004257,0.00148,0.001968,0.001846,0.001556,0.000763,0.00087,0.000534,0.000534,0.113632,0.039795,0.097778,0.003403,0.434738,1,0.712448,0.001312,2.013672,39.39737,1,1,1,1,0,0,0,0.954147,1774288111.8986342,4.470740079879761
0.093643,0.087921,0.436905,0.390106,0.041992,0.238373,0.066284,0.253647,0.132324,0.105042,0.1138,0.092545,0.047058,0.061356,0.04657,0.027374,0.045578,0.032501,0.019913,0.014755,0.007355,0.007416,0.005386,0.005508,0.00473,0.003006,0.002441,0.002853,0.002075,0.001312,0.001221,0.001419,0.204636,0.210114,0.159134,0.021225,0.959045,1,0.858109,0.002533,2.282837,17.3264,1,0,1,1,0,0,0.710571,0.954147,1774288112.031738,4.603843927383423
0.028412,0.027222,0.226395,0.205063,0.032089,0.470703,0.192566,0.266541,0.252716,0.106537,0.047379,0.106155,0.092529,0.07666,0.07869,0.043945,0.047119,0.047913,0.022278,0.027939,0.016617,0.013016,0.011597,0.01123,0.008392,0.003662,0.004486,0.003693,0.002716,0.00296,0.002304,0.001968,0.219605,0.103836,0.257813,0.032028,0.492035,1,0.966827,0.001419,1.543167,11.26222,1,1,1,1,0,0,0.710571,0.954147,1774288112.1164336,4.688539505004883
0.016617,0.011627,0.380356,0.404358,0.060532,0.164169,0.408859,0.142838,0.09938,0.100128,0.148163,0.052841,0.058731,0.065186,0.047012,0.03804,0.111649,0.070755,0.040894,0.04393,0.034515,0.026855,0.017227,0.024689,0.014893,0.015717,0.009659,0.006653,0.008453,0.004166,0.005615,0.003937,0.206955,0.174698,0.183075,0.045547,0.794235,0.762833,0.910324,0.002304,1.710373,7.841187,1,0,1,1,0,0,0,0.981766,1774288112.2400877,4.8121936321258545
0.005798,0.018234,0.060135,0.077042,0.028381,0.111786,0.648468,0.056427,0.060471,0.062759,0.045013,0.162003,0.087341,0.054596,0.053909,0.072723,0.019318,0.045837,0.027023,0.025391,0.028824,0.028625,0.023285,0.017288,0.015869,0.01088,0.013718,0.009659,0.005859,0.005478,0.002625,0.003708,0.213791,0.037918,0.187973,0.03421,0.179535,0.815659,0.713318,0,1.395096,6.588074,1,1,1,1,0,0,0,0.981766,1774288112.302652,4.874757766723633
0.054413,0.057663,0.117889,0.326447,0.249023,0.17778,0.093018,0.043289,0.138275,0.107208,0.043213,0.052643,0.065079,0.045303,0.022705,0.027496,0.03064,0.024139,0.025665,0.014359,0.014832,0.009048,0.009216,0.010147,0.011795,0.006409,0.003815,0.00415,0.002716,0.002243,0.001968,0.001755,0.203613,0.161087,0.111908,0.018814,0.79155,0.503906,0.407593,0.002243,3.177811,14.4447,1,0,1,1,0,0,1.526169,0.981766,1774288112.3689988,4.9411046504974365
0.02803,0.063492,0.358948,0.224106,0.073944,0.309708,0.156647,0.260971,0.144669,0.115189,0.045517,0.11644,0.079025,0.058151,0.071075,0.060104,0.047562,0.028824,0.021072,0.014099,0.018387,0.015213,0.012207,0.008041,0.008453,0.008972,0.00502,0.004913,0.003906,0.002777,0.001999,0.001465,0.198685,0.149704,0.197433,0.029648,0.703796,0.928391,0.672318,0.001816,2.427506,11.67572,1,0,1,1,0,0,1.526169,0.981766,1774288112.4329858,5.005091667175293
0.014648,0.01265,0.506332,0.286057,0.022064,0.264786,0.113297,0.098602,0.130569,0.049789,0.049484,0.027161,0.016922,0.019867,0.025101,0.026093,0.024902,0.023254,0.017746,0.012955,0.00972,0.010406,0.009277,0.006439,0.009338,0.008255,0.005753,0.004456,0.003052,0.003052,0.002243,0.001892,0.183945,0.16835,0.131409,0.016586,0.826614,0.544403,0.393692,0.122162,3.481873,17.97894,1,0,1,1,1,0,1.526169,0.981766,1774288112.5021656,5.0742714405059814
0.023743,0.026718,0.23822,0.215225,0.068848,0.247787,0.363388,0.011246,0.093872,0.10672,0.142746,0.152771,0.087723,0.067703,0.049835,0.033051,0.044556,0.026657,0.029465,0.015518,0.011383,0.007324,0.00621,0.007339,0.004974,0.003006,0.002625,0.003418,0.00177,0.001419,0.001083,0.000977,0.205887,0.114548,0.164597,0.023132,0.592255,0.702271,0.579285,0.001572,2.234497,12.02365,1,0,1,1,0,1,1.526169,0.875595,1774288112.574381,5.14648699760437
0.034912,0.041763,0.20639,0.12886,0.046478,0.334854,0.203857,0.205719,0.072952,0.098114,0.080627,0.05304,0.065582,0.054016,0.087036,0.074615,0.107391,0.050125,0.04335,0.038574,0.027191,0.014221,0.015091,0.047852,0.044434,0.011749,0.010742,0.014053,0.01001,0.007904,0.005219,0.00563,0.188675,0.091675,0.18309,0.050537,0.493622,0.730042,1,0,1.223633,5.428864,1,1,1,1,0,0,0,0.875595,1774288112.6613991,5.233505010604858
0.041565,0.040039,0.166565,0.278397,0.155411,0.214432,0.071533,0.147049,0.136276,0.074814,0.09053,0.057449,0.046814,0.034958,0.029953,0.0336,0.023514,0.024521,0.015778,0.011917,0.006104,0.005798,0.004654,0.003937,0.003967,0.003082,0.002197,0.002396,0.00206,0.001236,0.001312,0.001083,0.210403,0.136383,0.128815,0.015976,0.764374,0.534607,0.324844,0.002213,3.997925,16.51091,1,0,1,1,0,0,1.102036,0.875595,1774288112.7268178,5.29892373085022
0.102249,0.030533,0.171036,0.598755,0.105865,0.112686,0.120041,0.132446,0.146851,0.062195,0.113754,0.044418,0.062103,0.042313,0.031509,0.026688,0.016571,0.014893,0.011978,0.008896,0.006546,0.005142,0.003662,0.003494,0.003311,0.003281,0.003113,0.002441,0.001633,0.001312,0.001633,0.00148,0.216049,0.201675,0.114838,0.012924,0.868439,0.500595,0.27652,0.002502,4.949631,24.32472,1,0,1,1,0,0,1.327087,0.875595,1774288112.8007338,5.372839689254761
0.04007,0.028564,0.215775,0.259537,0.03392,0.312164,0.090866,0.290314,0.089828,0.030563,0.05986,0.108017,0.101227,0.105988,0.097427,0.083755,0.036133,0.049454,0.038834,0.030807,0.028854,0.011902,0.017365,0.013153,0.007324,0.007813,0.008194,0.003387,0.003464,0.00441,0.00209,0.001633,0.199356,0.11557,0.162735,0.040756,0.50972,0.736374,0.906952,0.001343,1.373886,6.81546,1,1,1,1,0,0,1.327087,0.875595,1774288112.8735318,5.4456377029418945
0.019333,0.014694,0.331802,0.262772,0.01709,0.38858,0.262878,0.239624,0.182388,0.120514,0.119553,0.10405,0.051819,0.036026,0.051407,0.025558,0.027237,0.023483,0.022003,0.012726,0.010941,0.00708,0.007217,0.008942,0.004684,0.00351,0.003311,0.003723,0.003387,0.00177,0.001373,0.001373,0.214142,0.129135,0.238785,0.019653,0.592972,1,0.456574,0.001694,3.488464,18.63832,1,0,1,1,0,0,1.327087,0.875595,1774288112.935578,5.507683992385864
0.033905,0.031738,0.545303,0.441803,0.059738,0.101334,0.117783,0.061462,0.237457,0.151321,0.160614,0.035217,0.065582,0.113419,0.037048,0.064346,0.028519,0.021317,0.044846,0.015457,0.021835,0.012695,0.009354,0.020187,0.014328,0.011658,0.007248,0.008286,0.004684,0.004318,0.002075,0.001999,0.186935,0.222488,0.133865,0.027557,1,0.585403,0.669632,0,2.367386,12.89183,1,0,1,1,0,0,1.355652,0.984406,1774288113.0107927,5.5828986167907715
0.03418,0.035995,0.390366,0.358032,0.118393,0.206833,0.158554,0.15007,0.143295,0.172348,0.078201,0.084427,0.059128,0.071747,0.029861,0.042358,0.045349,0.019836,0.01442,0.013,0.011963,0.007996,0.00441,0.008759,0.004318,0.003448,0.003937,0.002197,0.002411,0.00177,0.001236,0.001007,0.191483,0.187393,0.166214,0.019791,0.879471,0.76329,0.506439,0.002319,3.243332,17.7897,1,0,1,1,0,0,1.355652,0.984406,1774288113.0765002,5.648606061935425
0.064682,0.081314,0.262558,0.483856,0.023804,0.246246,0.129288,0.188004,0.205521,0.119797,0.047806,0.094711,0.028687,0.06572,0.055313,0.028122,0.04509,0.027145,0.028244,0.018784,0.01889,0.007111,0.013657,0.016052,0.008484,0.003937,0.003937,0.004395,0.002716,0.002686,0.001968,0.001556,0.196243,0.183243,0.177765,0.025833,0.895447,0.84993,0.690445,0.002319,2.527695,13.92877,1,0,1,1,0,0,1.355652,0.984406,1774288113.1548657,5.726971626281738
0.051651,0.047806,0.179321,0.180801,0.065598,0.211472,0.115311,0.236328,0.030258,0.156647,0.066803,0.072968,0.054855,0.122925,0.209641,0.119675,0.11058,0.048676,0.072083,0.036636,0.063263,0.031433,0.032455,0.032745,0.014191,0.017822,0.009964,0.006851,0.006378,0.005188,0.003082,0.003799,0.161087,0.105026,0.149994,0.075714,0.537476,0.654892,1,0.001419,1.192337,3.365326,1,1,1,1,0,0,0,0.952179,1774288113.2211735,5.793279409408569
0.044434,0.035995,0.19873,0.147369,0.046371,0.060028,0.463974,0.187012,0.164948,0.090576,0.082611,0.029022,0.048248,0.045013,0.055786,0.077927,0.038605,0.026245,0.019775,0.027588,0.030029,0.016663,0.008102,0.016525,0.014664,0.009476,0.009064,0.00502,0.004395,0.004486,0.002075,0.002075,0.191864,0.094574,0.193298,0.031723,0.505615,0.677826,0.434021,0,2.726318,9.051315,1,0,1,1,0,0,0.287277,0.952179,1774288113.2968438,5.86894965171814
0.020889,0.057922,0.322266,0.232895,0.045029,0.068619,0.393692,0.287689,0.069107,0.203842,0.20047,0.162903,0.055984,0.083832,0.03035,0.096161,0.17543,0.030182,0.034424,0.021927,0.041702,0.023224,0.013458,0.017731,0.011719,0.00563,0.006271,0.004715,0.005173,0.003662,0.002243,0.002197,0.182175,0.135788,0.20459,0.048447,0.757874,0.748749,0.692917,0.002197,2.174164,7.01445,1,0,1,1,0,0,0.734085,0.952179,1774288113.3688908,5.9409966468811035
0.093384,0.062119,0.139114,0.161179,0.190445,0.273544,0.222244,0.218643,0.107269,0.123459,0.149002,0.083252,0.099152,0.061127,0.034271,0.063049,0.041306,0.021744,0.023193,0.019485,0.016129,0.014099,0.009354,0.00798,0.006378,0.003418,0.003418,0.002686,0.002304,0.001968,0.001968,0.001373,0.212097,0.129242,0.189026,0.025055,0.748886,0.706986,0.372162,0.001984,3.911209,12.66019,1,0,1,1,0,0,1.61792,0.952179,1774288113.4404044,6.012510299682617
0.109421,0.025818,0.334244,0.387207,0.080048,0.248459,0.136383,0.137253,0.238297,0.049194,0.054062,0.083008,0.074692,0.096527,0.043671,0.043823,0.039307,0.020386,0.020996,0.016571,0.026718,0.013046,0.00914,0.009415,0.008026,0.005615,0.00502,0.002945,0.002289,0.002548,0.002243,0.00177,0.199783,0.187347,0.161911,0.024307,1,0.630432,0.376587,0,4.328674,14.31831,1,0,1,1,0,0,1.61792,0.952179,1774288113.5016937,6.0737996101379395
0.033615,0.091354,0.261139,0.335938,0.035309,0.331207,0.261642,0.323227,0.129791,0.131882,0.105255,0.072067,0.056534,0.081085,0.052887,0.044525,0.027573,0.031906,0.013458,0.022812,0.014374,0.013428,0.012314,0.011841,0.011688,0.005692,0.003723,0.002716,0.00209,0.00209,0.001541,0.001556,0.208878,0.151459,0.23555,0.024506,0.839264,0.952011,0.394394,0.002197,4.541016,15.73758,1,0,1,1,0,0,1.018616,0.881866,1774288113.5685267,6.140632629394531
0.012482,0.037476,0.615585,0.347321,0.045914,0.077408,0.177719,0.148514,0.073425,0.158615,0.072067,0.103867,0.091873,0.051376,0.053223,0.050186,0.04216,0.025742,0.024063,0.016479,0.00972,0.013,0.010422,0.011856,0.01442,0.014526,0.005859,0.005692,0.004486,0.00415,0.002075,0.001892,0.200409,0.211746,0.127136,0.025681,1,0.536713,0.432526,0.047897,3.552338,13.15274,1,0,1,1,1,0,1.018616,0.881866,1774288113.632347,6.204452991485596
0.024536,0.01976,0.065048,0.266098,0.06955,0.367111,0.141663,0.210358,0.128845,0.177795,0.087891,0.070297,0.046234,0.08168,0.08252,0.072174,0.039444,0.033981,0.015625,0.015427,0.015091,0.00766,0.007599,0.010498,0.003937,0.00354,0.004639,0.00325,0.002777,0.003616,0.001419,0.001541,0.184906,0.088989,0.205154,0.029999,0.413406,0.909241,0.530777,0.000992,2.491638,9.778397,1,0,1,1,0,0,1.018616,0.881866,1774288113.7015524,6.273658275604248
0.026169,0.018555,0.166946,0.254105,0.025604,0.393341,0.307846,0.342636,0.12352,0.076859,0.120636,0.059738,0.064743,0.047302,0.041092,0.04628,0.028564,0.037125,0.028442,0.016586,0.016357,0.009232,0.007034,0.006348,0.005066,0.002853,0.00293,0.002304,0.001556,0.001633,0.001022,0.001083,0.212769,0.098267,0.24884,0.023697,0.476776,1,0.438934,0.051987,3.363953,14.59525,1,0,1,1,1,0,1.018616,0.881866,1774288113.784248,6.356353998184204
0.035599,0.073212,0.407242,0.309311,0.041824,0.307007,0.08548,0.149094,0.115128,0.091522,0.037552,0.061249,0.036942,0.032974,0.020081,0.029877,0.018799,0.012161,0.011993,0.009872,0.005173,0.003174,0.004852,0.003784,0.002441,0.002243,0.00293,0.001953,0.001236,0.000977,0.001083,0.001419,0.200287,0.173431,0.149643,0.011963,0.878494,0.611664,0.231461,0.002502,6.435913,26.80885,1,0,1,1,0,0,1.155457,0.937851,1774288113.8555677,6.427673578262329
0.029587,0.032272,0.303223,0.218414,0.038437,0.209579,0.13945,0.353333,0.151657,0.090118,0.097,0.079224,0.07637,0.070023,0.053787,0.050079,0.044937,0.037094,0.017136,0.02478,0.014511,0.006271,0.005127,0.005447,0.00502,0.003662,0.003815,0.002716,0.00177,0.001999,0.001724,0.001221,0.212296,0.124374,0.188828,0.025909,0.586609,0.803558,0.522934,0.001694,2.658096,12.04929,1,0,1,1,0,0,1.155457,0.937851,1774288113.9271536,6.4992594718933105
0.034241,0.016418,0.59166,0.388016,0.048828,0.097351,0.106476,0.094528,0.105621,0.124939,0.060165,0.038498,0.037949,0.045288,0.02919,0.039932,0.02771,0.014862,0.011749,0.006989,0.011536,0.014526,0.009171,0.01181,0.006866,0.003662,0.005341,0.003937,0.003174,0.002243,0.001541,0.002441,0.183426,0.21582,0.105774,0.017746,1,0.468719,0.373581,0.109924,3.93074,18.03421,1,0,1,1,1,0,1.509522,0.937851,1774288113.9920232,6.564129114151001
0.017136,0.030014,0.269501,0.120377,0.070221,0.27301,0.16069,0.296326,0.202133,0.097061,0.04483,0.055984,0.037582,0.037491,0.016373,0.020065,0.016647,0.010254,0.01268,0.006866,0.005249,0.005219,0.005569,0.006409,0.005814,0.002548,0.004166,0.003784,0.002197,0.002441,0.001236,0.001419,0.16658,0.10144,0.205841,0.010529,0.489395,0.962265,0.234528,0.001404,6.187683,28.94252,1,0,1,1,0,0,0,0.92337,1774288114.077045,6.649150848388672
0.013062,0.004807,0.136169,0.088928,0.076035,0.326721,0.152435,0.099716,0.076218,0.121796,0.092361,0.054718,0.05127,0.045715,0.032669,0.019913,0.026093,0.026535,0.009186,0.006363,0.011963,0.003448,0.003052,0.009079,0.006454,0.002716,0.002716,0.005554,0.003494,0.004318,0.001846,0.002594,0.130692,0.063797,0.155365,0.014816,0.319595,0.665741,0.34346,0.000977,2.868347,14.70726,1,0,1,1,0,0,0,0.92337,1774288114.1472073,6.719313144683838
0.054947,0.037766,0.493897,0.50946,0.028717,0.162277,0.193069,0.097397,0.060684,0.065369,0.056229,0.064011,0.010117,0.037735,0.01445,0.011429,0.009033,0.009293,0.005936,0.003311,0.006271,0.002762,0.002777,0.00502,0.005814,0.002853,0.003052,0.002441,0.002396,0.002441,0.001419,0.002441,0.168518,0.224945,0.115753,0.007019,0.98793,0.523819,0.17215,0.002838,8.777451,47.92703,1,0,1,1,0,0,1.966675,0.92337,1774288114.2158542,6.787960052490234
0.052872,0.035065,0.250809,0.259201,0.064819,0.244919,0.134384,0.174088,0.217316,0.029861,0.028458,0.057053,0.027756,0.032639,0.024673,0.024826,0.014435,0.021606,0.012497,0.00589,0.005341,0.004471,0.00351,0.006592,0.003906,0.00264,0.00264,0.00325,0.001953,0.00206,0.001083,0.001541,0.182816,0.132553,0.16011,0.012375,0.604355,0.752182,0.315918,0.001724,4.292984,23.48347,1,0,1,1,0,0,1.966675,0.92337,1774288114.300345,6.872450828552246
0.00943,0.048416,0.630005,0.316254,0.029053,0.092117,0.043289,0.193085,0.060135,0.070435,0.032669,0.024841,0.017044,0.016571,0.012741,0.013199,0.005127,0.00325,0.00441,0.004654,0.002502,0.002716,0.002594,0.002197,0.002396,0.001633,0.001236,0.001541,0.001236,0.00209,0.001007,0.00177,0.205063,0.206619,0.091812,0.005325,0.978043,0.447845,0.14151,0.002548,10.07036,55.10985,1,0,1,1,0,0,1.966675,0.92337,1774288114.3624122,6.934518098831177
0.03537,0.00502,0.417862,0.531464,0.026962,0.113937,0.071198,0.133713,0.029297,0.038101,0.029175,0.018494,0.016052,0.028076,0.011536,0.018982,0.017654,0.006226,0.004791,0.003204,0.003311,0.001892,0.004944,0.00885,0.00325,0.003937,0.003494,0.004166,0.00296,0.003204,0.001999,0.003281,0.115738,0.203323,0.07724,0.008133,0.91304,0.392273,0.225357,0.002625,5.790253,34.1243,1,0,1,1,0,0,0,0.949158,1774288114.4257567,6.9978625774383545
0.007339,0.01355,0.16658,0.093506,0.022842,0.064911,0.091888,0.134827,0.041885,0.063522,0.04451,0.016251,0.011429,0.016602,0.014755,0.007629,0.015427,0.00354,0.003281,0.003723,0.004135,0.002182,0.005127,0.005554,0.007309,0.003662,0.004471,0.005219,0.003784,0.003967,0.001755,0.004639,0.110611,0.060761,0.079407,0.006531,0.285706,0.422394,0.189957,0.000824,3.726364,21.17972,1,0,1,1,0,0,0,0.949158,1774288114.4928417,7.064947605133057
0.019562,0.016983,0.504898,0.309769,0.032349,0.128967,0.046219,0.072174,0.035782,0.035278,0.022247,0.023315,0.012131,0.012024,0.008667,0.009567,0.004257,0.005341,0.003281,0.003113,0.002716,0.00177,0.003387,0.004654,0.003464,0.001968,0.002441,0.003616,0.003937,0.001968,0.001892,0.00293,0.150421,0.176712,0.063675,0.004669,0.867813,0.353729,0.142319,0.002533,8.578262,50.51282,1,0,1,1,0,0,0.684937,0.949158,1774288114.5667837,7.13888955116272
0.011429,0.022598,0.158539,0.153931,0.021484,0.0336,0.16011,0.160004,0.058029,0.025528,0.018646,0.017471,0.013885,0.025406,0.009476,0.009537,0.008347,0.011124,0.003616,0.003616,0.005188,0.001312,0.00502,0.012955,0.007996,0.003723,0.004028,0.007767,0.004684,0.003937,0.002243,0.004852,0.104523,0.073593,0.087448,0.007019,0.37738,0.507339,0.223953,0.001083,3.949249,22.66093,1,0,1,1,0,0,0.684937,0.949158,1774288114.6453032,7.217409133911133
0.00618,0.017944,0.434555,0.349487,0.030579,0.063477,0.109879,0.119781,0.041656,0.029312,0.048111,0.015182,0.006912,0.013641,0.016052,0.007813,0.005066,0.009277,0.005005,0.00502,0.003464,0.001968,0.005066,0.0112,0.009277,0.004547,0.003693,0.007645,0.007095,0.008514,0.002182,0.004257,0.10054,0.16774,0.072815,0.006989,0.895844,0.440048,0.232956,0.061081,5.732651,33.98921,1,0,1,1,1,0,0.98938,0.949158,1774288114.710964,7.283069849014282
0.061356,0.064819,0.134598,0.23938,0.156738,0.244797,0.230667,0.229874,0.179108,0.19397,0.066574,0.076218,0.050659,0.05748,0.047729,0.032578,0.019867,0.019974,0.011429,0.006653,0.005692,0.002289,0.003784,0.002716,0.003967,0.002441,0.001968,0.001419,0.001373,0.001221,0.001221,0.001633,0.20929,0.131378,0.215683,0.015259,0.730392,0.983917,0.496521,0.00209,3.452179,22.6153,1,0,1,1,0,0,0,0.871399,1774288114.7765536,7.348659515380859
0.007645,0.027298,0.285507,0.196503,0.05423,0.354782,0.330872,0.318604,0.124374,0.032242,0.065063,0.127594,0.081055,0.044998,0.073257,0.035095,0.032852,0.022339,0.021149,0.017715,0.022873,0.01297,0.010864,0.012604,0.005905,0.003494,0.002289,0.002411,0.00209,0.001236,0.001373,0.001968,0.186493,0.114227,0.232162,0.026169,0.536194,1,0.889053,0.001404,1.727814,13.19406,1,1,1,1,0,0,1.357544,0.871399,1774288114.8454993,7.41760516166687
0.042267,0.047516,0.322647,0.275269,0.072189,0.338791,0.251862,0.392258,0.078873,0.038513,0.137756,0.074539,0.035263,0.059937,0.061676,0.047058,0.0289,0.033173,0.014221,0.022537,0.016464,0.014008,0.012039,0.013092,0.011536,0.006546,0.008896,0.005127,0.005005,0.003311,0.00177,0.001724,0.200134,0.151978,0.220047,0.026306,0.742722,0.883148,0.933899,0.002151,1.740875,14.09653,1,0,1,1,0,0,1.357544,0.871399,1774288114.9095705,7.481676340103149
0.061752,0.063858,0.443512,0.20311,0.139435,0.236725,0.066788,0.162064,0.231445,0.247314,0.108856,0.091171,0.067276,0.075378,0.019226,0.041382,0.028091,0.03093,0.020065,0.012131,0.016922,0.008881,0.005249,0.006561,0.004257,0.003998,0.002594,0.002075,0.001556,0.00177,0.001968,0.001846,0.208511,0.182327,0.188858,0.018936,0.938492,0.798355,0.560257,0.002274,3.099747,19.51242,1,0,1,1,0,0,1.357544,0.871399,1774288114.9751427,7.547248601913452
0.011002,0.028046,0.276352,0.176361,0.07579,0.251846,0.200012,0.042664,0.038818,0.062149,0.145462,0.057037,0.054733,0.06691,0.046082,0.035385,0.035141,0.035126,0.029877,0.021484,0.023071,0.014847,0.010956,0.012192,0.011169,0.009033,0.007874,0.005859,0.005356,0.003448,0.001236,0.001221,0.219925,0.11351,0.119095,0.026413,0.610245,0.525833,0.563278,0,2.016724,8.779495,1,0,1,1,0,0,0,0.954117,1774288115.0657482,7.637854099273682
0.043869,0.041153,0.082611,0.052536,0.111145,0.445694,0.424255,0.29837,0.22049,0.25206,0.056763,0.068863,0.060547,0.145599,0.050781,0.069443,0.039917,0.024017,0.032471,0.02063,0.009338,0.004898,0.006592,0.009872,0.008469,0.004456,0.004471,0.004883,0.002594,0.003174,0.001709,0.001541,0.172913,0.066254,0.328171,0.026794,0.369675,1,0.59404,0.001053,2.305481,14.67366,1,1,1,1,0,0,0,0.954117,1774288115.1328864,7.704992294311523
0.050308,0.045761,0.200043,0.096436,0.048752,0.37677,0.42424,0.142838,0.136765,0.106766,0.085678,0.109406,0.095566,0.043457,0.03952,0.068039,0.05162,0.03595,0.029556,0.029968,0.03183,0.025238,0.020248,0.020126,0.019211,0.006638,0.01059,0.010239,0.006348,0.005417,0.002716,0.002548,0.217285,0.088257,0.237473,0.035202,0.514359,0.748932,0.816925,0.001373,1.546326,9.23172,1,1,1,1,0,0,0,0.954117,1774288115.1961799,7.768285751342773
0.020203,0.033722,0.133194,0.078842,0.018829,0.492249,0.442505,0.103058,0.078568,0.048752,0.099396,0.167328,0.049698,0.074081,0.03746,0.039536,0.024734,0.022797,0.02179,0.01236,0.018097,0.014954,0.018219,0.015869,0.011795,0.009109,0.007797,0.004837,0.00441,0.002777,0.003174,0.002777,0.222336,0.056946,0.233017,0.022568,0.344589,0.762863,0.544342,0.000977,2.034302,12.80066,1,0,1,1,0,0,0,0.954117,1774288115.2658136,7.837919473648071
0.05722,0.06958,0.210342,0.419983,0.093155,0.325348,0.00502,0.187759,0.128067,0.067749,0.09407,0.065094,0.072174,0.059372,0.025696,0.042664,0.024551,0.024246,0.019241,0.012558,0.010574,0.008286,0.007477,0.010635,0.007416,0.00676,0.004974,0.002853,0.00296,0.002548,0.001465,0.001556,0.175949,0.170044,0.142776,0.018585,0.949951,0.488052,0.468994,0.002747,3.065735,16.75407,1,0,1,1,0,0,1.469849,0.954117,1774288115.3334143,7.90552020072937
0.028778,0.064194,0.229492,0.309494,0.065063,0.378479,0.273819,0.400253,0.108597,0.084396,0.145142,0.074997,0.049652,0.075241,0.050552,0.043976,0.033859,0.025375,0.017227,0.017838,0.011246,0.011032,0.010483,0.011368,0.006851,0.004898,0.003937,0.003311,0.002411,0.001968,0.001846,0.00148,0.214737,0.139404,0.2491,0.023285,0.813232,0.888962,0.615311,0.00209,2.766129,16.62337,1,0,1,1,0,0,1.469849,0.954117,1774288115.4006512,7.97275710105896
