frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgSupportRawRatio,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,dbgSupportRawRatioThreshold,ts_epoch,ts_rel
0.016602,0.025146,0.3396,0.060593,0.067795,0.135025,0.022232,0.068176,0.060654,0.032227,0.044601,0.006699,0.001999,0.002625,0.003174,0.002075,0.005188,0.002762,0.004318,0.002197,0.001556,0.000763,0.00087,0.001892,0.000687,0.000336,0.003616,0.000336,0.000534,0.000534,0.00087,0.000488,0.113129,0.126785,0.036545,0.000931,0.126785,0.12175,0.000931,1,0.600098,0.73494,0,255.7015,255.7015,1,0.822907,0.73494,0.836014,0.044189,0.064178,0.118942,2.869125,1.897049,2.197037,0.91095,0.126785,0.060898,0.001266,3.463135,0.003555,0.261322,255.7015,1,1,1,1,0,0,0,1,0,0,0,-4931.947,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300574.7708673,2.5718812942504883
0.008087,0.026108,0.276382,0.095947,0.091568,0.040787,0.221329,0.144882,0.100586,0.020874,0.018326,0.007706,0.00293,0.001221,0.003311,0.011963,0.005859,0.002777,0.009369,0.00563,0.002289,0.000732,0.000336,0.001999,0.000687,0.000488,0.001556,0.000687,0.000534,0.000534,0.000732,0.000534,0.078369,0.131195,0.062958,0.001617,0.131195,0.15303,0.001617,1,1,1,0.136139,179.25,179.25,1,1,1,1.232819,0.051224,0.070236,0.132858,2.561203,2.178787,2.305038,1.123047,0.131195,0.062958,0.001617,2.082275,0.00528,0.306244,179.25,1,1,1,1,0,0,0,1,0,0,0,-4845.953,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300574.8494246,2.6504385471343994
0.011917,0.012955,0.215012,0.055252,0.033478,0.121872,0.109482,0.018738,0.077515,0.019989,0.020218,0.005096,0.005447,0.001709,0.002777,0.005661,0.004883,0.001083,0.00972,0.004318,0.002625,0.001083,0.000763,0.00351,0.000534,0.001007,0.002853,0.000488,0.000488,0.000488,0.001312,0.000763,0.07785,0.088638,0.044266,0.001358,0.088638,0.100311,0.001358,0.717331,0.746521,0.908157,0,141.0947,141.0947,0.717331,0.695953,0.908157,0.799652,0.05484,0.073669,0.140472,1.616303,1.361633,1.455353,0.819641,0.123566,0.059296,0.001495,2.000336,0.006638,0.204437,141.0947,1,1,0,1,0,0,0,1,0,0,0,-4732.353,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300574.9671419,2.768155813217163
0.004486,0.011246,0.150818,0.04245,0.069244,0.184616,0.149475,0.058517,0.111786,0.026993,0.038376,0.004395,0.00351,0.002182,0.002625,0.009033,0.004456,0.002487,0.003311,0.003448,0.002716,0.001556,0.000687,0.002289,0.000763,0.000732,0.001312,0.000488,0.000488,0.000534,0.000763,0.000534,0.082901,0.058914,0.049393,0.001312,0.058914,0.101471,0.001312,0.506226,0.884659,0.934769,0.094452,126.6196,126.6196,0.506226,0.747437,0.934769,1.109802,0.055984,0.0755,0.143616,1.052322,1.343964,1.23703,0.979965,0.116379,0.055832,0.001404,1.192413,0.00737,0.177658,126.6196,1,1,0,1,0,0,0,1,0,0,0,-4656.313,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.0461957,2.8472096920013428
0.000763,0.009842,0.089951,0.032272,0.066193,0.182816,0.111343,0.090775,0.11203,0.030426,0.033035,0.010986,0.004654,0.00325,0.002838,0.010742,0.004944,0.003052,0.010315,0.003006,0.003387,0.001846,0.001083,0.001083,0.001083,0.000763,0.00148,0.000336,0.000488,0.000336,0.000534,0.000488,0.067337,0.048538,0.050262,0.001282,0.048538,0.101151,0.001282,0.429749,0.927612,0.943817,0.02034,121.8667,121.8667,0.429749,0.767777,0.943817,0.995941,0.055664,0.076553,0.144577,0.871979,1.321304,1.156937,0.941025,0.112946,0.054184,0.001358,0.965744,0.007645,0.167267,121.8667,1,1,0,1,0,0,0,1,0,0,0,-4575.537,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.1287656,2.929779529571533
0.001556,0.006256,0.062149,0.064896,0.08429,0.112457,0.159348,0.12442,0.035736,0.042572,0.012726,0.010788,0.001419,0.003174,0.003723,0.00296,0.004456,0.00209,0.004166,0.004684,0.002182,0.001541,0.001373,0.00296,0.001755,0.001236,0.002625,0.000336,0.000534,0.000488,0.000488,0.001236,0.061844,0.023331,0.037857,0.00174,0.023331,0.07254,0.00174,0.225983,0.725006,1,0.070038,59.64166,59.64166,0.225983,0.602371,1,1.096649,0.052139,0.076157,0.141144,0.447464,0.952499,0.773071,1.026398,0.103241,0.052216,0.00174,0.617203,0.015915,0.109116,59.64166,1,1,0,1,0,0,0,1,0,0,0,-4460.953,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.2057307,3.006744623184204
0.002396,0.006439,0.096039,0.026642,0.048553,0.042435,0.181244,0.194214,0.071625,0.014587,0.016113,0.004486,0.002289,0.00296,0.003464,0.020432,0.006027,0.002625,0.003937,0.004456,0.002243,0.002182,0.001373,0.002411,0.00148,0.001633,0.001541,0.000336,0.000534,0.000534,0.000763,0.000534,0.064087,0.028091,0.0504,0.001602,0.028091,0.079514,0.001602,0.28038,0.994568,0.954544,0.078003,73.99098,73.99098,0.28038,0.680374,0.954544,1.094742,0.051117,0.076294,0.140457,0.549545,1.042191,0.891571,1.146698,0.100189,0.050674,0.001678,0.558167,0.012772,0.125229,73.99098,1,1,0,1,0,0,0,1,0,0,0,-4384.923,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.3179793,3.1189932823181152
0.001999,0.008713,0.107681,0.024399,0.02507,0.020523,0.123703,0.102539,0.048492,0.018143,0.034744,0.004883,0.00206,0.005478,0.003723,0.017502,0.005798,0.00293,0.004547,0.005859,0.002975,0.001846,0.001236,0.002441,0.001755,0.001709,0.002075,0.000732,0.000488,0.000534,0.001007,0.001083,0.054993,0.039459,0.041748,0.001785,0.039459,0.051682,0.001785,0.418167,0.714722,1,0,56.39024,56.39024,0.418167,0.469498,1,0.771698,0.049957,0.07486,0.138275,0.789856,0.690369,0.764725,0.859787,0.09436,0.058411,0.001785,0.945282,0.016861,0.105743,56.39024,1,1,0,1,0,0,0,1,0,0,0,-4309.355,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.3920004,3.19301438331604
0.001236,0.009262,0.122116,0.038727,0.015182,0.182602,0.03685,0.03183,0.032104,0.026779,0.051132,0.006439,0.003006,0.002502,0.003784,0.007858,0.003662,0.002304,0.007523,0.003113,0.003494,0.003723,0.001968,0.001724,0.001633,0.001221,0.002396,0.000732,0.000534,0.000534,0.000732,0.001221,0.07843,0.036072,0.025375,0.001907,0.036072,0.045059,0.001907,0.393921,0.447632,1,0,45.07632,45.07632,0.393921,0.421783,1,0.870316,0.049362,0.073608,0.136246,0.730743,0.612137,0.660645,0.850479,0.091568,0.056686,0.001907,1.419998,0.021164,0.090012,45.07632,1,1,0,1,0,0,0,1,0,0,0,-4228.095,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.4734275,3.2744414806365967
0.007202,0.004089,0.114288,0.037582,0.067398,0.292999,0.108765,0.025558,0.047562,0.014587,0.042603,0.014587,0.005447,0.00264,0.003281,0.001892,0.002396,0.002243,0.006561,0.006622,0.003311,0.002243,0.002182,0.001541,0.00209,0.002197,0.002075,0.000687,0.000534,0.000336,0.000763,0.001022,0.116287,0.042542,0.03389,0.001709,0.042542,0.090302,0.001709,0.493271,0.634934,0.861527,0.24704,80.41525,80.41525,0.493271,0.897614,0.861527,1.337097,0.048843,0.074036,0.136017,0.870972,1.219696,1.063828,1.184921,0.086243,0.053375,0.001984,1.254593,0.011795,0.144699,80.41525,1,1,0,1,0,0,0,1,0,0,0,-4147.765,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.55224,3.3532538414001465
0.145035,0.023697,0.263275,0.485168,0.099777,0.222397,0.062836,0.155228,0.117188,0.114761,0.098938,0.062363,0.070999,0.05249,0.030212,0.026917,0.018066,0.015274,0.009735,0.008102,0.005859,0.002487,0.001968,0.002838,0.001999,0.001465,0.001236,0.00087,0.001083,0.000732,0.000687,0.000763,0.199432,0.08931,0.090042,0.002533,0.08931,0.166061,0.002533,1,1,1,0,109.343,109.343,1,1,1,1.424469,0.050079,0.079544,0.143692,1.783356,2.087662,1.996491,1.671631,0.08931,0.090042,0.002533,0.991867,0.00882,0.286881,109.343,1,1,1,1,0,0,0,1,0,0,0,-4043.024,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.6349502,3.4359641075134277
0.017212,0.034424,0.225922,0.151398,0.041397,0.422638,0.283051,0.231689,0.254318,0.077103,0.045975,0.083984,0.101654,0.084427,0.066834,0.054321,0.04245,0.055359,0.027847,0.033905,0.021561,0.023956,0.017334,0.016357,0.009384,0.008057,0.006165,0.004807,0.00296,0.00296,0.001999,0.001999,0.222839,0.092514,0.138611,0.015015,0.092514,0.193131,0.015015,0.512756,1,1,0,22.12625,22.12625,0.512756,0.906647,1,0.879562,0.057236,0.089828,0.163864,1.616364,2.149979,2.0392,0.740646,0.18042,0.138611,0.015015,0.667648,0.044907,0.334152,22.12625,1,1,1,1,0,0,0,1,0,0,0,-3957.487,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.743362,3.5443758964538574
0.043152,0.040909,0.511932,0.369476,0.093781,0.12648,0.05188,0.055115,0.136154,0.269501,0.06163,0.124817,0.076599,0.101639,0.04422,0.101974,0.101501,0.079407,0.089783,0.140869,0.050385,0.044708,0.024261,0.035049,0.019897,0.013748,0.011566,0.008286,0.00563,0.006744,0.003494,0.004028,0.178543,0.198654,0.12944,0.027527,0.198654,0.199066,0.027527,1,0.991455,1,0,16.04364,16.04364,1,0.905457,1,0.878387,0.066834,0.099808,0.185654,2.972366,1.994492,2.3862,1.056168,0.198654,0.130554,0.027527,1.534332,0.062119,0.443008,16.04364,1,1,1,1,0,0,2.544281,1,1,50,0,-3871.506,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.8326037,3.633617639541626
0.002243,0.014191,0.047821,0.05928,0.056702,0.139114,0.632813,0.067383,0.044189,0.06958,0.050781,0.157745,0.080399,0.050858,0.0737,0.046402,0.039795,0.01416,0.027283,0.014023,0.014526,0.027649,0.021729,0.012238,0.020966,0.012924,0.011246,0.008499,0.010056,0.006027,0.003265,0.004089,0.210678,0.021515,0.091934,0.012817,0.021515,0.165665,0.012817,0.114975,0.747604,0.49469,0,16.99881,16.99881,0.114975,0.766953,0.49469,0.744034,0.064774,0.107422,0.192017,0.332153,1.542175,1.142319,0.706421,0.187103,0.122971,0.025909,0.234772,0.058395,0.219345,16.99881,1,0,0,1,0,0,2.544281,1,1,150,0,-3762.609,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300575.9119534,3.7129673957824707
0.043625,0.105804,0.423615,0.319717,0.039764,0.219772,0.334824,0.139481,0.120316,0.088226,0.135712,0.050369,0.071915,0.056824,0.051941,0.031738,0.054932,0.040833,0.027817,0.028885,0.017532,0.011429,0.010147,0.008942,0.006042,0.007401,0.004486,0.002396,0.002716,0.001968,0.001312,0.001724,0.201019,0.128311,0.110809,0.006393,0.128311,0.222977,0.006393,0.728104,0.956772,0.262192,0.290131,60.16234,60.16234,0.728104,1,0.262192,1.497376,0.067352,0.113861,0.202255,1.90506,1.958313,1.928543,1.606216,0.176224,0.115814,0.024384,1.157806,0.016373,0.39006,60.16234,1,0,1,1,1,0,9.122437,0.842102,1,0,130,52.27449,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.0265493,3.8275632858276367
0.022491,0.051331,0.333496,0.140183,0.072357,0.387543,0.087585,0.21637,0.279053,0.089264,0.033783,0.109772,0.063583,0.057022,0.043106,0.038574,0.029678,0.034195,0.01503,0.018158,0.010498,0.007431,0.005615,0.009079,0.009933,0.003967,0.004791,0.003204,0.002441,0.002197,0.001007,0.001221,0.212799,0.138245,0.160187,0.009033,0.138245,0.199417,0.009033,0.80835,1,0.381928,0,43.15886,43.15886,0.80835,0.921509,0.381928,0.893967,0.070297,0.117416,0.210205,1.966568,1.698364,1.873032,1.00914,0.171021,0.160187,0.023651,0.863098,0.022934,0.393723,43.15886,1,0,1,1,0,0,9.122437,0.842102,1,50,80,128.3195,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.1133811,3.9143950939178467
0.017151,0.026169,0.247223,0.233353,0.082382,0.186615,0.282974,0.078278,0.094986,0.067871,0.193024,0.095932,0.068832,0.073959,0.054169,0.065613,0.052979,0.023102,0.033493,0.018982,0.011734,0.007416,0.00502,0.003601,0.003418,0.00325,0.003464,0.002838,0.001724,0.001312,0.00148,0.001236,0.219101,0.192383,0.097824,0.015259,0.192383,0.202484,0.015259,1,0.648422,0.685394,0.142349,27.95924,27.95924,1,0.993408,0.685394,1.132248,0.077972,0.123367,0.225494,2.467316,1.641296,1.902893,1.173752,0.192383,0.150864,0.022263,1.965714,0.035553,0.429092,27.95924,1,1,1,1,0,0,9.122437,0.842102,1,150,0,241.902,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.193008,3.9940218925476074
0.030792,0.036377,0.206726,0.124283,0.0914,0.293961,0.227921,0.113556,0.078232,0.102264,0.074646,0.069778,0.046234,0.077576,0.103943,0.068466,0.086426,0.072708,0.060593,0.052139,0.053589,0.029175,0.021179,0.020676,0.026581,0.010498,0.010284,0.008575,0.007172,0.006027,0.002686,0.004822,0.194641,0.080536,0.126877,0.018753,0.080536,0.175659,0.018753,0.444458,0.892929,0.894455,0.022949,15.95627,15.95627,0.444458,0.914948,0.894455,0.99498,0.078812,0.12764,0.231979,1.021866,1.376205,1.295792,0.96814,0.181198,0.14209,0.020966,0.63501,0.062363,0.300598,15.95627,1,1,1,1,0,0,0,0.810013,0,0,130,79.10823,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.3081625,4.109176397323608
0.084518,0.06398,0.250305,0.558273,0.138184,0.095627,0.181763,0.041611,0.119522,0.117035,0.104141,0.05632,0.060303,0.039536,0.023163,0.021149,0.019058,0.014221,0.010635,0.00853,0.007172,0.005447,0.005936,0.007568,0.005875,0.004837,0.004456,0.002487,0.002243,0.001724,0.001236,0.001419,0.21019,0.153412,0.093201,0.005295,0.153412,0.206467,0.005295,0.89888,0.673126,0.268356,0,72.88385,72.88385,0.89888,1,0.268356,0.988312,0.081985,0.13414,0.242966,1.871201,1.539185,1.615387,1.152924,0.17067,0.138458,0.01973,1.645401,0.013474,0.392487,72.88385,1,0,1,1,0,0,0,0.810013,0,0,30,188.9085,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.398373,4.199386835098267
0.052948,0.041336,0.273712,0.311935,0.038712,0.29567,0.340088,0.265793,0.06955,0.042603,0.05127,0.146088,0.119995,0.133636,0.096695,0.043686,0.052505,0.040466,0.048523,0.038849,0.020477,0.014984,0.014175,0.018539,0.005692,0.005173,0.005127,0.004852,0.003204,0.002441,0.003174,0.001709,0.183487,0.19516,0.095169,0.007843,0.19516,0.219406,0.007843,1,0.729813,0.422348,0,56.45576,56.45576,1,1,0.422348,1.021591,0.088699,0.140869,0.256866,2.200226,1.55751,1.743546,1.183548,0.19516,0.130402,0.01857,2.049652,0.017502,0.447861,56.45576,1,0,1,1,0,0,0,0.810013,0,0,0,278.7364,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.4956908,4.2967047691345215
0.009811,0.017731,0.575928,0.364395,0.050583,0.047272,0.120499,0.132263,0.141174,0.113144,0.12178,0.040207,0.085602,0.097504,0.033096,0.037201,0.050018,0.01976,0.055359,0.040039,0.024811,0.011139,0.011719,0.010971,0.008957,0.006897,0.005142,0.004013,0.002441,0.00293,0.001541,0.001755,0.177078,0.156937,0.104431,0.004547,0.156937,0.179413,0.004547,0.853729,0.796555,0.260025,0.11026,80.40788,80.40788,0.853729,0.868118,0.260025,1.11113,0.090225,0.143265,0.262009,1.73938,1.252304,1.423203,1.405045,0.183823,0.131104,0.017487,1.502335,0.012177,0.372894,80.40788,1,0,1,1,1,0,1.648712,0.810013,1,0,0,393.2672,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.6013117,4.402325630187988
0.044983,0.014557,0.344299,0.344681,0.067566,0.201233,0.108124,0.156128,0.086121,0.149002,0.080933,0.112732,0.052246,0.084152,0.056839,0.029587,0.018646,0.015518,0.018494,0.017471,0.011292,0.008331,0.00386,0.004639,0.003387,0.002975,0.002686,0.002075,0.001968,0.001312,0.001541,0.001007,0.186066,0.066208,0.119324,0.007645,0.066208,0.164566,0.007645,0.339142,0.966385,0.46431,0,35.23865,35.23865,0.339142,0.845413,0.46431,0.838959,0.093628,0.146225,0.269348,0.707138,1.125427,1.01178,0.625473,0.195221,0.123474,0.016464,0.555191,0.02803,0.272522,35.23865,1,0,1,1,0,0,1.648712,0.810013,1,100,0,469.2866,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.6988447,4.499858617782593
0.045868,0.083054,0.258926,0.428467,0.047104,0.264267,0.227905,0.184616,0.161209,0.049316,0.09964,0.045959,0.052979,0.08992,0.055176,0.053955,0.046509,0.049561,0.038757,0.025986,0.014694,0.017441,0.012115,0.006943,0.007858,0.002945,0.004883,0.002487,0.002594,0.001541,0.001221,0.001755,0.195816,0.129272,0.108139,0.00946,0.129272,0.218277,0.00946,0.703003,0.907761,0.61023,0,40.35622,40.35622,0.703003,1,0.61023,1.01741,0.097412,0.151917,0.279755,1.327057,1.436813,1.377594,0.940598,0.183884,0.119125,0.015503,1.195251,0.024536,0.385391,40.35622,1,0,1,1,0,1,3.307114,0.8349,1,200,0,4.760452,0.8349,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.776663,4.577677011489868
0.052261,0.072968,0.154678,0.161575,0.074829,0.208496,0.23671,0.298523,0.068832,0.217865,0.047852,0.059204,0.030807,0.1651,0.200867,0.084,0.089584,0.057999,0.046509,0.079773,0.09256,0.015915,0.029495,0.012314,0.011963,0.01593,0.012024,0.007095,0.005798,0.003784,0.003311,0.002686,0.154984,0.148331,0.121552,0.006393,0.148331,0.238235,0.006393,0.831131,1,0.424942,0,66.18117,66.18117,0.831131,1,0.424942,1.090973,0.099518,0.155502,0.285965,1.490479,1.532028,1.500504,1.113129,0.178467,0.121552,0.015045,1.220139,0.014893,0.429092,66.18117,1,0,1,1,1,0,0.82634,0.8349,1,0,130,80.78516,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.865014,4.666028022766113
0.030777,0.015579,0.230011,0.173294,0.040619,0.053314,0.230484,0.222198,0.066742,0.113464,0.04245,0.046158,0.030304,0.065842,0.043365,0.086014,0.078827,0.0569,0.031982,0.059418,0.041611,0.016617,0.009064,0.008286,0.008591,0.009033,0.00386,0.003494,0.002396,0.001633,0.001236,0.000977,0.165497,0.069611,0.141647,0.015457,0.069611,0.176117,0.015457,0.414124,1,0.579178,0.028564,18.99706,18.99706,0.414124,0.784836,0.579178,1.006622,0.096466,0.157105,0.285507,0.721603,1.121017,1.034256,1.111862,0.168091,0.141647,0.026688,0.49176,0.052322,0.295288,18.99706,1,0,1,1,0,0,0.82634,0.8349,1,100,30,194.871,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300576.9476056,4.748619556427002
0.066086,0.034851,0.144028,0.083801,0.120148,0.180862,0.034271,0.234772,0.177536,0.090775,0.174484,0.088989,0.089249,0.070038,0.034729,0.0793,0.070892,0.034698,0.044235,0.031219,0.035355,0.019821,0.012207,0.006836,0.008194,0.006561,0.003494,0.003265,0.00264,0.003204,0.001236,0.001846,0.198669,0.042694,0.167267,0.012161,0.042694,0.101624,0.012161,0.269653,1,0.483902,0,16.56288,16.56288,0.269653,0.465073,0.483902,0.451187,0.095352,0.157486,0.286453,0.447739,0.645279,0.70813,0.511963,0.158325,0.167267,0.025131,0.255646,0.059921,0.20285,16.56288,1,0,0,1,0,1,0.82634,0.848938,1,200,0,28.47821,0.848938,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300577.0542226,4.855236530303955
0.14151,0.085922,0.380859,0.363525,0.051483,0.273819,0.131485,0.073074,0.116913,0.099701,0.104568,0.070679,0.05484,0.095245,0.032318,0.04837,0.038177,0.024948,0.019684,0.029724,0.033905,0.018356,0.01738,0.011566,0.011902,0.008591,0.005875,0.003937,0.00296,0.00293,0.002441,0.002075,0.206924,0.14711,0.072693,0.006882,0.14711,0.183487,0.006882,0.986481,0.461395,0.290955,0.421616,51.07001,51.07001,0.986481,0.891525,0.290955,1.839523,0.096924,0.156235,0.287247,1.517777,1.174423,1.239456,1.514725,0.149124,0.157547,0.023651,2.02243,0.019318,0.356033,51.07001,1,0,1,1,1,0,8.765427,0.848938,1,0,80,104.7924,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300577.1408637,4.941877603530884
0.047134,0.107269,0.352753,0.332382,0.043488,0.277954,0.246414,0.294769,0.159851,0.097168,0.104263,0.030502,0.094711,0.074982,0.045471,0.033218,0.026398,0.022934,0.024521,0.019043,0.011108,0.011017,0.00621,0.005127,0.00473,0.004456,0.003662,0.002594,0.00209,0.001724,0.001556,0.001221,0.199921,0.101028,0.150726,0.008102,0.101028,0.228012,0.008102,0.698044,0.985825,0.353058,0.108475,46.60521,46.60521,0.698044,1,0.353058,1.242035,0.097076,0.15921,0.291168,1.04071,1.432144,1.311234,1.072067,0.14473,0.152893,0.022949,0.670471,0.02121,0.38179,46.60521,1,0,1,1,0,0,8.765427,0.848938,1,50,30,180.8574,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300577.2144449,5.015458822250366
0.05513,0.017471,0.604248,0.337235,0.056381,0.067871,0.016418,0.04126,0.115463,0.075516,0.069839,0.088013,0.059937,0.050873,0.036606,0.034973,0.058441,0.024216,0.022568,0.050293,0.033371,0.032455,0.015045,0.011246,0.011505,0.014297,0.008102,0.005814,0.002686,0.003418,0.002777,0.002975,0.186844,0.199173,0.084991,0.008453,0.199173,0.201233,0.008453,1,0.590225,0.391235,0,50.34999,50.34999,1,0.914612,0.391235,0.887299,0.104156,0.16362,0.303024,1.912247,1.229874,1.419495,0.969025,0.199173,0.143997,0.021606,2.341995,0.019638,0.430145,50.34999,1,0,1,1,0,0,8.765427,0.848938,1,150,0,270.6512,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300577.2891808,5.0901947021484375
0.003601,0.029587,0.113861,0.217575,0.093353,0.325485,0.079803,0.117981,0.073181,0.11763,0.068787,0.07431,0.050308,0.04689,0.070419,0.037766,0.073471,0.04361,0.026474,0.023193,0.015915,0.016602,0.011307,0.010117,0.009003,0.008148,0.00473,0.004059,0.003052,0.001724,0.001892,0.001999,0.172836,0.027603,0.14151,0.008041,0.027603,0.154678,0.008041,0.147141,1,0.39534,0,28.51219,28.51219,0.147141,0.746399,0.39534,0.752884,0.103455,0.164886,0.304794,0.2668,0.93808,0.760498,0.548676,0.187592,0.14151,0.02034,0.195572,0.034668,0.231796,28.51219,1,0,0,1,0,0,0,0.791458,0,0,130,71.27611,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1.019989,1774300577.3788977,5.1799116134643555
