frequencyData_00,frequencyData_01,frequencyData_02,frequencyData_03,frequencyData_04,frequencyData_05,frequencyData_06,frequencyData_07,frequencyData_08,frequencyData_09,frequencyData_10,frequencyData_11,frequencyData_12,frequencyData_13,frequencyData_14,frequencyData_15,frequencyData_16,frequencyData_17,frequencyData_18,frequencyData_19,frequencyData_20,frequencyData_21,frequencyData_22,frequencyData_23,frequencyData_24,frequencyData_25,frequencyData_26,frequencyData_27,frequencyData_28,frequencyData_29,frequencyData_30,frequencyData_31,energyAverage,dbgLowRaw,dbgBodyRaw,dbgHighRaw,dbgSubRaw,dbgCoreRaw,dbgContamRaw,dbgLowNorm,dbgBodyNorm,dbgHighNorm,dbgLowRise,dbgRatio,dbgRawRatio,dbgSubNorm,dbgCoreNorm,dbgContamNorm,dbgCoreRawRatio,dbgSubAvg,dbgCoreAvg,dbgSupportAvg,dbgSubOverAvg,dbgCoreOverAvg,dbgSupportOverAvg,dbgLowPeak,dbgBodyPeak,dbgHighPeak,dbgSubBodyRatio,dbgContamWeighted,dbgSupportRaw,dbgSupportDominance,dbgSignalActive,dbgHighDominant,dbgLowQualified,dbgRawBassSupport,dbgCandidate,dbgAccepted,dbgPendingScore,dbgFlashStrength,dbgPendingActive,dbgPendingAgeMs,dbgRefractoryLeftMs,dbgPulseAgeMs,dbgPulse,dbgDetectorTickMs,dbgOnsetThreshold,dbgPeakPickWindowMs,dbgRefractoryMs,dbgEnergyFloor,dbgLowRawFloor,dbgLowBodyRawFloor,dbgSubBodyRatioThreshold,dbgSupportDominanceThreshold,dbgContamNormMax,dbgContamWeightedMax,dbgStrongCoreNormThreshold,dbgCoreRawRatioThreshold,dbgSubOverAvgThreshold,dbgCoreOverAvgThreshold,dbgSupportOverAvgThreshold,ts_epoch,ts_rel
0.007309,0.012054,0.047134,0.08577,0.031754,0.00293,0.002289,0.001755,0.000732,0.000732,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.016098,0.060669,0.000793,0.00029,0.060669,0.064194,0.00029,0.321884,0.006149,0.030014,0,328.28,328.28,0.321884,0.28508,0.030014,0.567352,0.0466,0.049912,0.10321,1.301895,1.286148,1.212448,0.188477,0.128799,0.009659,68.65517,0.002304,0.125137,328.28,1,0,0,1,0,0,40.11675,0.887711,1,100,0,-7910.499,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301347.5794334,25.630717039108276
0.000763,0.000488,0.008667,0.018799,0.014328,0.00148,0.00087,0.000488,0.000488,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.002213,0.003296,0.000351,0.000305,0.003296,0.007431,0.000305,0.018555,0.002884,0.0336,0,27.57692,27.57692,0.018555,0.035034,0.0336,0.513702,0.043671,0.046951,0.096832,0.07547,0.158264,0.11203,0.177521,0.121307,0.009079,7.655167,0.027893,0.010849,27.57692,0,0,0,1,0,0,0,0.887711,0,0,0,-7834.469,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301347.658253,25.7095365524292
0.000336,0.000336,0.003082,0.007339,0.00296,0.000763,0.000244,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001709,0.001953,0.000244,0.000336,0.001953,0.002625,0.000336,0.011322,0.00206,0.038116,0,11.10713,11.10713,0.011322,0.012741,0.038116,0.497101,0.041916,0.04509,0.092972,0.046585,0.058197,0.050049,0.172287,0.117722,0.008804,6.090897,0.070724,0.004654,11.10713,0,0,0,0,0,0,0,0.887711,0,0,0,-7753.683,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301347.7397542,25.791037797927856
0,0.000244,0.002396,0.006409,0.001221,0.000488,0.000244,0.000336,0,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001389,0.00087,0.000244,0.000305,0.00087,0.001831,0.000305,0.005356,0.002197,0.036819,0.005615,7.230759,7.230759,0.005356,0.00943,0.036819,1.599991,0.038513,0.041504,0.085556,0.022583,0.044113,0.032455,0.162277,0.11087,0.008286,2.863632,0.106369,0.002777,7.230759,0,0,0,0,0,0,0,0.887711,0,0,0,-7677.61,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301347.8170705,25.868354082107544
0.000336,0,0.000488,0.000687,0.001083,0.000336,0,0.000488,0.000244,0.000336,0.000244,0,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000275,0.000259,0.000244,0.00029,0.000259,0.000565,0.00029,0.001694,0.002335,0.03717,0.000778,2.599991,2.599991,0.001694,0.003082,0.03717,0.82222,0.03537,0.038147,0.078644,0.007324,0.014786,0.011444,0.152847,0.104431,0.007797,1.045441,0.292297,0.0009,2.599991,0,0,0,0,0,0,0,0.887711,0,0,0,-7577.828,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301347.8938384,25.945122003555298
0.005692,0.005341,0.006668,0.0112,0.02002,0.033524,0.25029,0.205109,0.155182,0.127609,0.09903,0.092682,0.083511,0.074982,0.022537,0.04126,0.019653,0.026245,0.019485,0.020752,0.01239,0.009811,0.008423,0.009781,0.008682,0.00618,0.004501,0.002396,0.00148,0.001373,0.001083,0.001083,0.101364,0.00589,0.13591,0.008575,0.00589,0.054504,0.008575,0.040909,1,1,0.314758,12.46654,12.46654,0.040909,0.31691,1,89.29999,0.03273,0.037308,0.076752,0.179947,1.460938,1.406555,0.143967,0.13591,0.008575,0.043976,0.079361,0.107956,12.46654,0,1,0,1,0,0,0,0.887711,0,0,0,-7496.878,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301347.9990292,26.050312757492065
0.011475,0.089371,0.607086,0.367523,0.035309,0.056564,0.062805,0.019775,0.026962,0.012985,0.00679,0.009033,0.00296,0.00293,0.001999,0.003082,0.001633,0.001221,0.001312,0.001007,0.000336,0.000687,0.000732,0.000534,0.000336,0.000534,0.000336,0.000534,0.000336,0.000534,0.000488,0.000336,0.18161,0.125244,0.083145,0.00116,0.125244,0.210083,0.00116,0.896362,0.630371,0.139435,0.841553,291.3293,291.3293,0.896362,1,0.139435,5.494003,0.03656,0.044495,0.088715,3.425705,4.721527,4.107834,0.139725,0.131897,0.008316,1.505768,0.003174,0.364426,291.3293,1,0,1,1,1,0,134.9072,0.887711,1,0,0,-7420.844,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.0713944,26.12267804145813
0.010086,0.035355,0.281494,0.16394,0.041214,0.00708,0.004684,0.001083,0.000687,0.000534,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.026581,0.108978,0.000565,0.000336,0.108978,0.088959,0.000336,0.551834,0.004532,0.042969,0,463.9286,463.9286,0.551834,0.449554,0.042969,0.742188,0.046219,0.049316,0.102783,2.357864,1.803833,1.927551,0.197479,0.124222,0.007813,166.2325,0.001678,0.19812,463.9286,1,0,0,1,0,0,134.9072,0.887711,1,100,0,-7344.816,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.1486385,26.19992208480835
0.000244,0.001633,0.012344,0.025925,0.015411,0.001541,0.001221,0.000244,0.000732,0.000336,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.002655,0.022903,0.000427,0.000336,0.022903,0.023148,0.000336,0.119492,0.00354,0.044342,0,108.3214,108.3214,0.119492,0.120529,0.044342,0.259933,0.045227,0.048218,0.100418,0.506409,0.480057,0.459946,0.19165,0.12056,0.007568,44.32352,0.007248,0.046188,108.3214,0,0,0,1,0,0,0,0.887711,0,0,0,-7249.744,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.228847,26.280130624771118
0.000244,0.000244,0.004883,0.00708,0.003723,0.000977,0.000244,0.000336,0.000336,0.000244,0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.002258,0.002029,0.000214,0.000305,0.002029,0.002609,0.000305,0.01123,0.001877,0.042908,0,12.07692,12.07692,0.01123,0.01442,0.042908,0.380844,0.041779,0.044754,0.092957,0.048569,0.058289,0.050552,0.180527,0.113556,0.007111,6.949997,0.06369,0.0047,12.07692,0,0,0,1,0,0,0,0.887711,0,0,0,-7173.737,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.32142,26.372703552246094
0.000534,0.000336,0.001892,0.005554,0.001083,0.000763,0.000732,0,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.002228,0.000916,0.000229,0.000305,0.000916,0.001724,0.000305,0.005371,0.002136,0.045654,0.004166,7.07692,7.07692,0.005371,0.010117,0.045654,1.118805,0.038391,0.041214,0.085571,0.023834,0.041824,0.031738,0.170029,0.106949,0.006683,3.142853,0.108688,0.002716,7.07692,0,0,0,0,0,0,0,0.887711,0,0,0,-7088.211,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.4035077,26.45479130744934
0.000336,0,0.00087,0.000977,0.00087,0.000534,0.000244,0,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000519,0.000626,0.00032,0.000336,0.000626,0.00116,0.000336,0.003784,0.003082,0.051758,0.001953,4.642853,4.642853,0.003784,0.007004,0.051758,0.894104,0.036804,0.039536,0.082077,0.016998,0.029327,0.023041,0.165009,0.10379,0.006485,1.740738,0.16922,0.001892,4.642853,0,0,0,0,0,0,0,0.887711,0,0,0,-7012.076,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.4821055,26.5333890914917
0.000336,0.000244,0.000244,0.000732,0.00087,0.000488,0.000336,0,0.000488,0.000534,0.000336,0.000336,0.000336,0.000336,0.000244,0.000244,0.000488,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000534,0.000244,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000336,0.000793,0.000275,0.000336,0.000351,0.000275,0.000473,0.000351,0.001755,0.003433,0.057632,0.001572,2.137924,2.137924,0.001755,0.003036,0.057632,1.148148,0.033783,0.036331,0.075424,0.008118,0.013016,0.011322,0.155411,0.097748,0.006088,0.857132,0.370956,0.000854,2.137924,0,0,0,0,0,0,0,0.887711,0,0,0,-6931.267,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.5599096,26.61119318008423
0.01091,0.06546,0.484512,0.514008,0.100388,0.096695,0.094299,0.093231,0.014328,0.022476,0.017868,0.013641,0.010757,0.004684,0.003174,0.004639,0.002304,0.001724,0.00177,0.001312,0.000763,0.000763,0.00087,0.000488,0.000534,0.000732,0.000763,0.000534,0.000732,0.000336,0.000534,0.000534,0.18219,0.186951,0.032303,0.000671,0.186951,0.225891,0.000671,1,0.320267,0.092239,0.485672,556.04,556.04,1,1,0.092239,2.902176,0.039886,0.045853,0.09256,4.687058,4.926453,4.58226,0.186951,0.100861,0.007278,5.773895,0.001572,0.424133,556.04,1,0,1,1,1,0,54.09531,0.887711,1,0,0,-6840.981,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.652031,26.703314542770386
0.01741,0.037308,0.387375,0.153885,0.04216,0.004822,0.005554,0.002243,0.001236,0.000687,0.000534,0.000336,0.000244,0.000336,0.000244,0,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000488,0.000336,0.000336,0.000336,0.000336,0.000488,0.038467,0.192444,0.001831,0.000305,0.192444,0.112289,0.000305,1,0.018692,0.043289,0,769.9231,769.9231,1,0.512177,0.043289,0.496887,0.046234,0.048599,0.10141,4.162369,2.310516,3.011124,0.192444,0.097885,0.00705,100.1429,0.000992,0.305359,769.9231,1,0,1,1,0,0,54.09531,0.887711,1,50,0,-6755.426,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.7401764,26.791460037231445
0.001968,0.005676,0.041412,0.052551,0.00766,0.002625,0.002075,0.000244,0.000763,0.000244,0.000336,0.000244,0.000534,0.000534,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000488,0.000336,0.01001,0.016342,0.000366,0.000336,0.016342,0.018662,0.000336,0.090149,0.003967,0.05069,0,82.42856,82.42856,0.090149,0.090363,0.05069,0.314392,0.045288,0.047745,0.099136,0.36084,0.390854,0.354309,0.181259,0.092194,0.006622,35.89999,0.009521,0.035126,82.42856,0,0,0,1,0,0,0,0.887711,0,0,0,-6674.609,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.8138604,26.86514401435852
0.000336,0,0.00296,0.007599,0.002838,0.00087,0.001221,0,0.000534,0.000488,0.000336,0.000336,0.000244,0.000244,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001785,0.002014,0.000244,0.000305,0.002014,0.002609,0.000305,0.011795,0.002808,0.049011,0,12.07692,12.07692,0.011795,0.013412,0.049011,0.537735,0.041779,0.044205,0.091614,0.048203,0.059021,0.051285,0.170731,0.086838,0.006226,6.27272,0.06369,0.0047,12.07692,0,0,0,1,0,0,0,0.887711,0,0,0,-6569.451,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301348.8956614,26.94694495201111
0.000336,0.000336,0.003174,0.006348,0.001221,0.000534,0,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001068,0.001282,0.000275,0.000336,0.001282,0.001923,0.000336,0.007965,0.003357,0.057434,0.003662,7.928558,7.928558,0.007965,0.010483,0.057434,1.016129,0.038422,0.040771,0.084381,0.033356,0.04715,0.039047,0.160812,0.081787,0.005844,3.75,0.099091,0.003296,7.928558,0,0,0,0,0,0,0,0.887711,0,0,0,-6493.367,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.0014768,27.052760362625122
0.000244,0,0.000534,0.001419,0.001221,0.000336,0.000244,0,0.000244,0.000244,0.000244,0,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000351,0.000641,0.000259,0.00029,0.000641,0.001465,0.00029,0.004105,0.003265,0.051208,0.002991,5.959991,5.959991,0.004105,0.008224,0.051208,1.021271,0.036835,0.039108,0.080933,0.017395,0.037445,0.026947,0.156067,0.079376,0.005661,2.086945,0.127502,0.002182,5.959991,0,0,0,0,0,0,0,0.887711,0,0,0,-6412.583,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.0787036,27.129987239837646
0.000534,0.000534,0.001221,0.001236,0.001312,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.001221,0.000275,0.00029,0.000336,0.000275,0.000473,0.000336,0.001862,0.003876,0.063034,0.001022,2.178558,2.178558,0.001862,0.002823,0.063034,0.911758,0.033813,0.035934,0.074387,0.008118,0.013153,0.011276,0.146988,0.074753,0.005325,0.959991,0.360641,0.000839,2.178558,0,0,0,0,0,0,0,0.887711,0,0,0,-6332.281,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.161792,27.213075637817383
0.038574,0.029053,0.366287,0.507736,0.153793,0.105499,0.121063,0.15712,0.048492,0.066544,0.030212,0.029099,0.012497,0.004913,0.00502,0.006622,0.005692,0.003006,0.002182,0.002304,0.001755,0.001236,0.00148,0.00087,0.000763,0.001022,0.000732,0.000687,0.000732,0.000534,0.000534,0.000534,0.208221,0.144638,0.066284,0.001068,0.144638,0.213898,0.001068,1,0.420715,0.100281,0.596909,329.25,329.25,1,1,0.100281,3.260757,0.037552,0.044479,0.089584,3.851685,4.808914,4.261108,0.144638,0.157547,0.010651,2.18045,0.002792,0.381729,329.25,1,0,1,1,1,0,61.90092,0.887711,1,0,0,-6241.981,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.2452343,27.296517848968506
0.008301,0.034515,0.210388,0.164001,0.049713,0.003387,0.00087,0.002975,0.001419,0.001083,0.000763,0.000534,0.000534,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.02887,0.199188,0.00827,0.000565,0.199188,0.115967,0.000565,1,0.054077,0.054642,0,484.8605,484.8605,1,0.558609,0.054642,0.541916,0.044266,0.04744,0.099091,4.499817,2.444504,3.209564,0.199188,0.152893,0.01033,23.83211,0.00177,0.318039,484.8605,1,0,1,1,0,0,61.90092,0.887711,1,50,0,-6160.599,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.3281457,27.37942934036255
0.001892,0.002975,0.021957,0.038666,0.015121,0.001022,0.000977,0.000534,0,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000488,0.006042,0.021729,0.000229,0.000336,0.021729,0.021439,0.000336,0.115814,0.001587,0.034531,0,101.4286,101.4286,0.115814,0.109634,0.034531,0.277603,0.044907,0.047516,0.099258,0.483856,0.451187,0.435654,0.187607,0.143997,0.00972,68.09523,0.007736,0.043243,101.4286,0,0,0,1,0,0,0,0.887711,0,0,0,-6079.792,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.4123962,27.463679790496826
0.000534,0.000763,0.004898,0.006027,0.002594,0.001236,0.000732,0.000244,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.002136,0.00206,0.000259,0.000305,0.00206,0.002701,0.000305,0.011658,0.001907,0.033386,0,12.42307,12.42307,0.011658,0.014664,0.033386,0.426498,0.041473,0.044083,0.091873,0.049667,0.061264,0.052643,0.176697,0.135635,0.00914,6.130432,0.061905,0.004837,12.42307,0,0,0,1,0,0,0,0.887711,0,0,0,-5985.222,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.4979088,27.549192428588867
0.000244,0.000244,0.002243,0.005478,0.001236,0.000244,0,0.000244,0.000244,0.000534,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.002029,0.000565,0.00029,0.000336,0.000565,0.001694,0.000336,0.003281,0.002197,0.037857,0.002151,5.714279,5.714279,0.003281,0.009476,0.037857,0.860458,0.039749,0.042297,0.088135,0.014191,0.040039,0.026657,0.171478,0.131638,0.008865,1.719986,0.137497,0.00235,5.714279,0,0,0,0,0,0,0,0.887711,0,0,0,-5899.691,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.587102,27.6383855342865
0,0.000244,0.000244,0.001007,0.000763,0.000336,0.000244,0.000244,0.000244,0,0.000244,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000412,0.000473,0.000275,0.00029,0.000473,0.000946,0.00029,0.002914,0.002213,0.03479,0.001099,4.199997,4.199997,0.002914,0.005615,0.03479,0.794861,0.03653,0.038925,0.081085,0.012939,0.024292,0.018616,0.161514,0.123978,0.008331,1.541657,0.180939,0.001511,4.199997,0,0,0,0,0,0,0,0.887711,0,0,0,-5823.368,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.6720684,27.72335195541382
0.000244,0.000244,0.000534,0.000687,0.000977,0.000336,0.000336,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000534,0.000854,0.000336,0.000275,0.000336,0.000336,0.000519,0.000336,0.002197,0.00235,0.042877,0.001968,2.428558,2.428558,0.002197,0.003265,0.042877,1.359985,0.033539,0.035767,0.074493,0.009995,0.014496,0.012695,0.15213,0.11676,0.007828,1.166657,0.323517,0.000946,2.428558,0,0,0,0,0,0,0,0.887711,0,0,0,-5737.833,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.7553258,27.806609392166138
0.033585,0.029068,0.23671,0.37973,0.162048,0.110687,0.030533,0.204498,0.100845,0.104797,0.070221,0.050552,0.024277,0.030945,0.018234,0.01149,0.007416,0.004395,0.002411,0.004639,0.003967,0.00293,0.001236,0.001373,0.001221,0.00087,0.001007,0.000763,0.000763,0.000977,0.000732,0.000687,0.21315,0.026505,0.097076,0.004135,0.026505,0.070847,0.004135,0.179504,0.856705,0.545258,0.458694,31.09024,31.09024,0.179504,0.460327,0.545258,160.1034,0.033234,0.037216,0.076843,0.797516,1.903641,1.708893,0.147644,0.113312,0.007584,0.273712,0.031464,0.131317,31.09024,1,0,0,1,0,0,0,0.887711,0,0,0,-5657.055,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.8389819,27.890265464782715
0.007095,0.069992,0.499374,0.089905,0.009048,0.011169,0.009521,0.011017,0.00563,0.003418,0.002197,0.00148,0.001236,0.000732,0.000732,0.000534,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000488,0.000336,0.000336,0.000336,0.000534,0.000336,0.000534,0.090393,0.192154,0.004745,0.000366,0.192154,0.114822,0.000366,0.968765,0.044464,0.051392,0,674.4,674.4,0.968765,0.537613,0.051392,0.521545,0.046646,0.047714,0.100677,4.119385,2.406448,3.06546,0.198349,0.10672,0.007126,39.74448,0.001175,0.308624,674.4,1,0,1,1,0,0,67.36983,0.887711,1,50,0,-5585.778,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.9105086,27.96179223060608
0.002548,0.007446,0.060379,0.065948,0.020584,0.004883,0.002197,0.000488,0.000244,0.000244,0.000244,0,0.000336,0.000244,0.000244,0.000336,0.000244,0.000244,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000244,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.013214,0.048035,0.00058,0.000275,0.048035,0.052902,0.000275,0.249512,0.005585,0.039734,0,276.4167,276.4167,0.249512,0.255219,0.039734,0.460358,0.046692,0.047913,0.100693,1.028748,1.104126,1.004395,0.192505,0.103577,0.006912,71.68181,0.002701,0.101135,276.4167,1,0,0,1,0,0,67.36983,0.887711,1,100,0,-5509.763,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301349.985146,28.03642964363098
0.000687,0.000244,0.006027,0.01445,0.010803,0.001755,0.000488,0,0.000534,0.000336,0,0.000244,0.000336,0.000244,0.000336,0.000488,0.000244,0.000336,0.000244,0.000336,0.000244,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.002533,0.002319,0.000214,0.000336,0.002319,0.005615,0.000336,0.012787,0.002182,0.051636,0,18.92856,18.92856,0.012787,0.028763,0.051636,0.296768,0.0439,0.045288,0.094788,0.052826,0.123978,0.084351,0.18132,0.097549,0.0065,7.899994,0.041504,0.007996,18.92856,0,0,0,1,0,0,0,0.887711,0,0,0,-5433.729,0,50,0.059998,240,180,0.00119,0.064972,0.219971,1,12,0.619995,0.064972,0.719971,1.049988,1.199982,1.079987,1.099976,1774301350.0604942,28.111777782440186
