time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
1.044898,0.095606,0.000021,0.000042,0.069794,0.000000,0.000019,0.000028,0.000028,0.000004,0.000025,0.000008,0.000024,0.000061,0.000066,0.000050,0.002728,0.044076,0.025396,0.007430,0.019530,0.001902,0.087123,0.109441,0.201505,0.153242,0.081259,0.026691,0.013429,0.003814,0.002570,0.000389,0.000134,0.000014,0.000014,0.000003,0.000002,0.000002,0,0,0,0,0,0
1.068118,0.099160,0.000021,0.000100,0.073171,0.000000,0.000042,0.000026,0.000026,0.000002,0.000009,0.000014,0.000059,0.000235,0.000064,0.000127,0.003934,0.040813,0.020742,0.014745,0.024524,0.002631,0.089817,0.157206,0.267369,0.116698,0.037692,0.017072,0.012932,0.005767,0.008037,0.007590,0.005997,0.000388,0.000149,0.000043,0.000036,0.000015,0,0,0,0,0,0
1.091338,0.101550,0.000023,0.000311,0.085921,0.000002,0.000075,0.000007,0.000007,0.000007,0.000021,0.000186,0.000246,0.000850,0.000086,0.000185,0.002741,0.030073,0.025905,0.015545,0.019360,0.004773,0.087814,0.193594,0.286128,0.078008,0.111852,0.025062,0.022101,0.030515,0.047757,0.038598,0.027726,0.002123,0.001074,0.000345,0.000176,0.000061,0,0,0,0,0,0
1.114558,0.102765,0.000042,0.000349,0.091620,0.000018,0.000128,0.000016,0.000016,0.000012,0.000037,0.000410,0.000257,0.000262,0.000140,0.000677,0.000966,0.016406,0.042143,0.006801,0.012850,0.008025,0.122865,0.138362,0.261002,0.025663,0.198538,0.039069,0.060112,0.049712,0.063285,0.021923,0.010796,0.001646,0.001077,0.000354,0.000114,0.000024,0,0,0,0,0,0
1.137778,0.107330,0.000035,0.000282,0.076317,0.000000,0.000135,0.000016,0.000016,0.000005,0.000001,0.000061,0.000418,0.000195,0.000061,0.000673,0.001892,0.011209,0.067885,0.015396,0.014620,0.008905,0.256990,0.114442,0.213293,0.010506,0.060921,0.035352,0.031024,0.017116,0.020653,0.002265,0.000476,0.000180,0.000097,0.000031,0.000008,0.000003,0,0,0,0,0,0
1.160998,0.108483,0.000043,0.000185,0.082343,0.000008,0.000072,0.000067,0.000067,0.000004,0.000005,0.000055,0.000500,0.000140,0.000023,0.000209,0.002766,0.013550,0.086241,0.027043,0.019613,0.005260,0.366683,0.178712,0.191625,0.006528,0.019642,0.022316,0.009469,0.003582,0.005629,0.000897,0.000121,0.000023,0.000010,0.000002,0.000001,0.000003,0,0,0,0,0,0
1.184218,0.113050,0.000025,0.000166,0.096045,0.000000,0.000026,0.000034,0.000034,0.000019,0.000014,0.000179,0.000448,0.000154,0.000009,0.000038,0.003678,0.018176,0.091723,0.031941,0.018431,0.002662,0.435322,0.210202,0.182287,0.016609,0.067301,0.016336,0.008920,0.002385,0.003769,0.000640,0.000113,0.000030,0.000011,0.000002,0.000001,0.000003,0,0,0,0,0,0
1.207438,0.115813,0.000004,0.000331,0.097712,0.000000,0.000002,0.000003,0.000003,0.000006,0.000006,0.000550,0.000779,0.000170,0.000012,0.000143,0.005371,0.021568,0.099219,0.033834,0.020360,0.002123,0.455179,0.218110,0.158543,0.018704,0.075281,0.017723,0.008744,0.002352,0.003935,0.000659,0.000129,0.000030,0.000007,0.000002,0.000001,0.000002,0,0,0,0,0,0
1.230658,0.117653,0.000008,0.000276,0.095390,0.000004,0.000018,0.000004,0.000004,0.000001,0.000013,0.000376,0.000618,0.000154,0.000021,0.000209,0.005292,0.021605,0.129333,0.030521,0.027578,0.003689,0.440076,0.198168,0.194530,0.023848,0.031703,0.022532,0.008614,0.003161,0.003983,0.000668,0.000170,0.000033,0.000006,0.000003,0.000003,0.000003,0,0,0,0,0,0
1.253878,0.112365,0.000038,0.000256,0.105886,0.000030,0.000048,0.000012,0.000012,0.000015,0.000102,0.000660,0.000224,0.000179,0.000092,0.000125,0.004569,0.019607,0.099127,0.030917,0.026063,0.005119,0.448860,0.184160,0.214737,0.009354,0.102441,0.050693,0.008849,0.008584,0.015920,0.016399,0.013264,0.001637,0.000261,0.000069,0.000164,0.000041,0,0,0,0,0,0
