time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.789478,0.581980,0.191666,0.059694,0.010049,0.000000,0.517397,0.196709,0.196709,0.027106,0.020412,0.047318,0.006009,0.002321,0.003557,0.239262,0.003524,0.025598,0.001596,0.436166,0.009354,0.012367,0.009417,0.046129,0.001770,0.014903,0.001341,0.001516,0.002668,0.001024,0.005408,0.000408,0.002330,0.002846,0.000835,0.000144,0.000483,0.000302,1,0,1,0,0,0
0.812698,0.523992,0.133658,0.050415,0.009715,0.000000,0.385527,0.118815,0.118815,0.010904,0.034230,0.045309,0.004298,0.001505,0.015670,0.185295,0.003152,0.026127,0.024713,0.411118,0.002846,0.008170,0.005582,0.057798,0.002517,0.008651,0.001294,0.001760,0.007849,0.000682,0.009024,0.000394,0.001570,0.001790,0.001705,0.000142,0.000403,0.000112,0,0,0,0,0,0
0.835918,0.496426,0.103886,0.054398,0.008641,0.000000,0.312957,0.081163,0.081163,0.003780,0.040367,0.040695,0.003736,0.001119,0.092492,0.133949,0.001455,0.009322,0.164318,0.336566,0.000531,0.001635,0.004031,0.047502,0.006599,0.004177,0.000646,0.003614,0.016580,0.001093,0.007239,0.000848,0.001283,0.000936,0.006046,0.000183,0.000403,0.000155,0,0,0,0,0,0
0.859138,0.561728,0.091042,0.068872,0.031206,0.000000,0.285051,0.063288,0.063288,0.001978,0.041603,0.020663,0.010281,0.004940,0.138665,0.169811,0.010856,0.003787,0.338675,0.196147,0.002698,0.004930,0.002594,0.024982,0.018683,0.039530,0.020697,0.026884,0.133965,0.037099,0.141963,0.081409,0.106856,0.025345,0.037757,0.012422,0.058854,0.021735,0,0,0,0,0,0
0.882358,0.601004,0.177073,0.191978,0.120659,0.086031,0.329826,0.078724,0.078724,0.057061,0.341029,0.200082,0.131189,0.019139,0.405063,0.204416,0.016410,0.028479,0.335800,0.167017,0.012716,0.018834,0.013866,0.060018,0.074072,0.199882,0.106371,0.091946,0.449712,0.179174,0.507610,0.302031,0.372103,0.157798,0.117927,0.059396,0.227538,0.088520,0,0,0,1,0,0
0.905578,0.671247,0.357965,0.161412,0.152838,0.180893,0.314996,0.092996,0.092996,0.596076,0.692763,0.296680,0.079544,0.018827,0.292690,0.119317,0.010681,0.032028,0.230456,0.387683,0.014270,0.045440,0.037649,0.050664,0.084335,0.153182,0.265106,0.160703,0.494045,0.222985,0.340009,0.287808,0.320030,0.216275,0.113209,0.052572,0.131574,0.062540,0,1,0,0,1,1
0.928798,0.745609,0.254482,0.079040,0.143517,0.000000,0.415163,0.047627,0.047627,0.729989,0.032004,0.086499,0.014078,0.012958,0.046500,0.235164,0.005697,0.012765,0.034898,0.555638,0.006345,0.251731,0.028380,0.027605,0.058416,0.072588,0.165261,0.227559,0.368344,0.228945,0.190488,0.165891,0.239671,0.358750,0.098424,0.026280,0.038930,0.024643,0,0,0,0,0,0
0.952018,0.701432,0.388866,0.055827,0.138605,0.134384,0.616834,0.401882,0.401882,0.472423,0.051309,0.025652,0.007139,0.007722,0.009486,0.229135,0.002329,0.013936,0.002401,0.319352,0.001933,0.495657,0.016406,0.019689,0.022878,0.022494,0.029092,0.073752,0.201704,0.502447,0.260851,0.124383,0.075060,0.336274,0.091026,0.016008,0.012204,0.006431,0,0,0,0,0,0
0.975238,0.654639,0.256158,0.037720,0.141764,0.000000,0.542512,0.281362,0.281362,0.163443,0.012111,0.009360,0.002172,0.003132,0.004042,0.169892,0.002732,0.016360,0.000876,0.194573,0.000804,0.506596,0.009223,0.014187,0.017007,0.008378,0.005727,0.016721,0.115421,0.723578,0.294436,0.189014,0.027166,0.228342,0.067633,0.016935,0.009681,0.006021,1,0,0,0,0,0
0.998458,0.609105,0.075063,0.024892,0.151320,0.000000,0.211772,0.041541,0.041541,0.062264,0.018199,0.004559,0.007641,0.000953,0.007746,0.103563,0.004402,0.021313,0.008530,0.161531,0.001943,0.582757,0.007792,0.021006,0.021349,0.016441,0.016477,0.019600,0.148276,0.677556,0.275020,0.275811,0.059116,0.226814,0.064846,0.025909,0.015404,0.012205,0,0,0,0,0,0
